,TargetAltitude_m,DateTime,Month_lbl,Hour_val,Power_per_Area_W_m2,Energy_Generated_kWh,Year_val,TargetAltitude_m_factor
2260,100,4/5/14 3:00,Apr,3,0.740119035,5.812881305,2014,100
2261,100,4/5/14 4:00,Apr,4,10.92067737,85.77079953,2014,100
2262,100,4/5/14 5:00,Apr,5,16.24079376,127.5548959,2014,100
2263,100,4/5/14 6:00,Apr,6,1.504878815,11.81929057,2014,100
2264,100,4/5/14 7:00,Apr,7,0.02396385,0.188211639,2014,100
2265,100,4/5/14 8:00,Apr,8,1.148742409,9.022201786,2014,100
2266,100,4/5/14 9:00,Apr,9,0.589238523,4.627868539,2014,100
2267,100,4/5/14 10:00,Apr,10,7.191041782,56.47831008,2014,100
2268,100,4/5/14 11:00,Apr,11,4.360149869,34.244537,2014,100
2269,100,4/5/14 12:00,Apr,12,4.8158118,37.82329743,2014,100
2270,100,4/5/14 13:00,Apr,13,0.151801679,1.1922476,2014,100
2271,100,4/5/14 14:00,Apr,14,1.15741244,9.090296047,2014,100
2272,100,4/5/14 15:00,Apr,15,1.436515227,11.28236421,2014,100
2273,100,4/5/14 16:00,Apr,16,0.103008157,0.80902417,2014,100
2274,100,4/5/14 17:00,Apr,17,20.98364357,164.8051512,2014,100
2275,100,4/5/14 18:00,Apr,18,133.1093944,1045.438739,2014,100
2276,100,4/5/14 19:00,Apr,19,29.97791402,235.4459861,2014,100
2277,100,4/5/14 20:00,Apr,20,991.4692259,7786.981091,2014,100
2278,100,4/5/14 21:00,Apr,21,377.1348086,2962.00986,2014,100
2279,100,4/5/14 22:00,Apr,22,173.8701096,1365.572648,2014,100
2280,100,4/5/14 23:00,Apr,23,48.21353306,378.6682031,2014,100
2281,100,4/6/14,Apr,0,11.00972575,86.47018387,2014,100
2282,100,4/6/14 1:00,Apr,1,2.793682154,21.94152833,2014,100
2283,100,4/6/14 2:00,Apr,2,1.594064024,12.51974957,2014,100
2284,100,4/6/14 3:00,Apr,3,1.434751363,11.26851085,2014,100
2285,100,4/6/14 4:00,Apr,4,4.950063185,38.87770535,2014,100
2286,100,4/6/14 5:00,Apr,5,3.301045726,25.9263525,2014,100
2287,100,4/6/14 6:00,Apr,6,0.07215632,0.566714413,2014,100
2288,100,4/6/14 7:00,Apr,7,3.406347089,26.75338747,2014,100
2289,100,4/6/14 8:00,Apr,8,7.073274182,55.55336552,2014,100
2290,100,4/6/14 9:00,Apr,9,2.508589928,19.70241922,2014,100
2291,100,4/6/14 10:00,Apr,10,17.15694943,134.7503657,2014,100
2292,100,4/6/14 11:00,Apr,11,496.5741991,3900.08464,2014,100
2293,100,4/6/14 12:00,Apr,12,264.13655,2074.523613,2014,100
2294,100,4/6/14 13:00,Apr,13,169.7629101,1333.314778,2014,100
2295,100,4/6/14 14:00,Apr,14,190.1808871,1493.677195,2014,100
2296,100,4/6/14 15:00,Apr,15,758.1307097,5954.34467,2014,100
2297,100,4/6/14 16:00,Apr,16,102.9376648,808.4705285,2014,100
2298,100,4/6/14 17:00,Apr,17,12.6309941,99.20359564,2014,100
2299,100,4/6/14 18:00,Apr,18,361.5893935,2839.916456,2014,100
2300,100,4/6/14 19:00,Apr,19,23.44200407,184.1130694,2014,100
2301,100,4/6/14 20:00,Apr,20,308.4779162,2422.779888,2014,100
2302,100,4/6/14 21:00,Apr,21,103.1686787,810.284908,2014,100
2303,100,4/6/14 22:00,Apr,22,6.416289614,50.39342078,2014,100
2304,100,4/6/14 23:00,Apr,23,0.072357436,0.568293976,2014,100
2305,100,4/7/14,Apr,0,1.91754681,15.06037743,2014,100
2306,100,4/7/14 1:00,Apr,1,336.385307,2641.964023,2014,100
2307,100,4/7/14 2:00,Apr,2,275.7200846,2165.50048,2014,100
2308,100,4/7/14 3:00,Apr,3,221.6366475,1740.730159,2014,100
2309,100,4/7/14 4:00,Apr,4,118.5311564,930.9415257,2014,100
2310,100,4/7/14 5:00,Apr,5,52.41168953,411.640447,2014,100
2311,100,4/7/14 6:00,Apr,6,113.266555,889.5934429,2014,100
2312,100,4/7/14 7:00,Apr,7,237.3848114,1864.415949,2014,100
2313,100,4/7/14 8:00,Apr,8,321.2880619,2523.390537,2014,100
2314,100,4/7/14 9:00,Apr,9,414.1041308,3252.366238,2014,100
2315,100,4/7/14 10:00,Apr,10,211.6342219,1662.171292,2014,100
2316,100,4/7/14 11:00,Apr,11,507.5341437,3986.163843,2014,100
2317,100,4/7/14 12:00,Apr,12,829.3423642,6513.639697,2014,100
2318,100,4/7/14 13:00,Apr,13,884.0446203,6943.270211,2014,100
2319,100,4/7/14 14:00,Apr,14,535.2421263,4203.78183,2014,100
2320,100,4/7/14 15:00,Apr,15,412.98224,3243.554928,2014,100
2321,100,4/7/14 16:00,Apr,16,297.6108369,2337.430047,2014,100
2322,100,4/7/14 17:00,Apr,17,370.2150023,2907.661829,2014,100
2323,100,4/7/14 18:00,Apr,18,316.1484421,2483.024058,2014,100
2324,100,4/7/14 19:00,Apr,19,122.5005201,962.1168351,2014,100
2325,100,4/7/14 20:00,Apr,20,60.92907115,478.5358058,2014,100
2326,100,4/7/14 21:00,Apr,21,2.732379841,21.46006109,2014,100
2327,100,4/7/14 22:00,Apr,22,0.210258401,1.651365616,2014,100
2328,100,4/7/14 23:00,Apr,23,0.101246192,0.795185731,2014,100
2329,100,4/8/14,Apr,0,0.431067996,3.385600124,2014,100
2330,100,4/8/14 1:00,Apr,1,7.53293693,59.1635483,2014,100
2331,100,4/8/14 2:00,Apr,2,1.778961845,13.97193366,2014,100
2332,100,4/8/14 3:00,Apr,3,580.8114805,4561.682701,2014,100
2333,100,4/8/14 4:00,Apr,4,189.9406905,1491.790695,2014,100
2334,100,4/8/14 5:00,Apr,5,75.894448,596.0736007,2014,100
2335,100,4/8/14 6:00,Apr,6,280.5385679,2203.34476,2014,100
2336,100,4/8/14 7:00,Apr,7,48.18482855,378.4427584,2014,100
2337,100,4/8/14 8:00,Apr,8,262.4796819,2061.510601,2014,100
2338,100,4/8/14 9:00,Apr,9,104.1878752,818.2896586,2014,100
2339,100,4/8/14 10:00,Apr,10,119.7740073,940.7028535,2014,100
2340,100,4/8/14 11:00,Apr,11,67.99841114,534.0582722,2014,100
2341,100,4/8/14 12:00,Apr,12,13.15601541,103.3271034,2014,100
2342,100,4/8/14 13:00,Apr,13,0.012207678,0.095878877,2014,100
2343,100,4/8/14 14:00,Apr,14,42.55523852,334.2280618,2014,100
2344,100,4/8/14 15:00,Apr,15,51.09669824,401.3125296,2014,100
2345,100,4/8/14 16:00,Apr,16,151.4608944,1189.571083,2014,100
2346,100,4/8/14 17:00,Apr,17,149.8587435,1176.987819,2014,100
2347,100,4/8/14 18:00,Apr,18,268.5128853,2108.89527,2014,100
2348,100,4/8/14 19:00,Apr,19,664.2149214,5216.731794,2014,100
2349,100,4/8/14 20:00,Apr,20,688.4931022,5407.41218,2014,100
2350,100,4/8/14 21:00,Apr,21,446.9108606,3510.029692,2014,100
2351,100,4/8/14 22:00,Apr,22,611.7529789,4804.696661,2014,100
2352,100,4/8/14 23:00,Apr,23,591.6775086,4647.024286,2014,100
2353,100,4/9/14,Apr,0,131.9933633,1036.673451,2014,100
2354,100,4/9/14 1:00,Apr,1,58.09925307,456.3104665,2014,100
2355,100,4/9/14 2:00,Apr,2,66.30733541,520.7765945,2014,100
2356,100,4/9/14 3:00,Apr,3,49.87190675,391.6930396,2014,100
2357,100,4/9/14 4:00,Apr,4,1885.463069,14808.39232,2014,100
2358,100,4/9/14 5:00,Apr,5,1378.602954,10827.52228,2014,100
2359,100,4/9/14 6:00,Apr,6,1813.133416,14240.31655,2014,100
2360,100,4/9/14 7:00,Apr,7,1282.051471,10069.20871,2014,100
2361,100,4/9/14 8:00,Apr,8,484.0604568,3801.801938,2014,100
2362,100,4/9/14 9:00,Apr,9,61.62512866,484.0026287,2014,100
2363,100,4/9/14 10:00,Apr,10,7.914617612,62.16126136,2014,100
2364,100,4/9/14 11:00,Apr,11,0.033965882,0.266767417,2014,100
2365,100,4/9/14 12:00,Apr,12,271.1246027,2129.40765,2014,100
2366,100,4/9/14 13:00,Apr,13,182.3499013,1432.172776,2014,100
2367,100,4/9/14 14:00,Apr,14,473.4031441,3718.099599,2014,100
2368,100,4/9/14 15:00,Apr,15,256.2546209,2012.619086,2014,100
2369,100,4/9/14 16:00,Apr,16,148.5444981,1166.66576,2014,100
2370,100,4/9/14 17:00,Apr,17,312.4385009,2453.886248,2014,100
2371,100,4/9/14 18:00,Apr,18,200.7083863,1576.35998,2014,100
2372,100,4/9/14 19:00,Apr,19,44.44867884,349.0991073,2014,100
2373,100,4/9/14 20:00,Apr,20,53.38222895,419.2630458,2014,100
2374,100,4/9/14 21:00,Apr,21,54.4643882,427.7623046,2014,100
2375,100,4/9/14 22:00,Apr,22,63.52034899,498.8876544,2014,100
2376,100,4/9/14 23:00,Apr,23,14.84270054,116.5742974,2014,100
2377,100,4/10/14,Apr,0,10.58764291,83.15515299,2014,100
2378,100,4/10/14 1:00,Apr,1,9.435349518,74.10506182,2014,100
2379,100,4/10/14 2:00,Apr,2,153.8843022,1208.604483,2014,100
2380,100,4/10/14 3:00,Apr,3,62.55211882,491.2831924,2014,100
2381,100,4/10/14 4:00,Apr,4,4.75516909,37.3470107,2014,100
2382,100,4/10/14 5:00,Apr,5,13.90054897,109.1746563,2014,100
2383,100,4/10/14 6:00,Apr,6,58.90120161,462.6089556,2014,100
2384,100,4/10/14 7:00,Apr,7,3.156750016,24.79305665,2014,100
2385,100,4/10/14 8:00,Apr,8,1.840641991,14.45636839,2014,100
2386,100,4/10/14 9:00,Apr,9,0.302962289,2.379460254,2014,100
2387,100,4/10/14 10:00,Apr,10,1.141673523,8.966682879,2014,100
2388,100,4/10/14 11:00,Apr,11,2.304069772,18.09612167,2014,100
2389,100,4/10/14 12:00,Apr,12,0.306486552,2.407139751,2014,100
2390,100,4/10/14 13:00,Apr,13,192.4990752,1511.884201,2014,100
2391,100,4/10/14 14:00,Apr,14,559.9051852,4397.485041,2014,100
2392,100,4/10/14 15:00,Apr,15,314.2790758,2468.342089,2014,100
2393,100,4/10/14 16:00,Apr,16,393.9874329,3094.370062,2014,100
2394,100,4/10/14 17:00,Apr,17,313.6924249,2463.734544,2014,100
2395,100,4/10/14 18:00,Apr,18,0.131475855,1.03260895,2014,100
2396,100,4/10/14 19:00,Apr,19,0.377787612,2.967136965,2014,100
2397,100,4/10/14 20:00,Apr,20,9.989142413,78.45454105,2014,100
2398,100,4/10/14 21:00,Apr,21,7.765657334,60.99133008,2014,100
2399,100,4/10/14 22:00,Apr,22,33.15488048,260.3978224,2014,100
2400,100,4/10/14 23:00,Apr,23,60.02811938,471.4597471,2014,100
2401,100,4/11/14,Apr,0,24.1649676,189.7912117,2014,100
2402,100,4/11/14 1:00,Apr,1,9.973443542,78.3312424,2014,100
2403,100,4/11/14 2:00,Apr,2,14.9483139,117.4037829,2014,100
2404,100,4/11/14 3:00,Apr,3,22.07148459,173.3490346,2014,100
2405,100,4/11/14 4:00,Apr,4,22.74991613,178.6774235,2014,100
2406,100,4/11/14 5:00,Apr,5,21.87041093,171.7698058,2014,100
2407,100,4/11/14 6:00,Apr,6,6.808536215,53.47411839,2014,100
2408,100,4/11/14 7:00,Apr,7,0.121505095,0.954298787,2014,100
2409,100,4/11/14 8:00,Apr,8,0.875543266,6.876500729,2014,100
2410,100,4/11/14 9:00,Apr,9,0.238807913,1.875592965,2014,100
2411,100,4/11/14 10:00,Apr,10,1.719756267,13.50693414,2014,100
2412,100,4/11/14 11:00,Apr,11,0.170069583,1.335723382,2014,100
2413,100,4/11/14 12:00,Apr,12,0.192010596,1.508047697,2014,100
2414,100,4/11/14 13:00,Apr,13,20.47562644,160.815194,2014,100
2415,100,4/11/14 14:00,Apr,14,463.75068,3642.289323,2014,100
2416,100,4/11/14 15:00,Apr,15,618.0915851,4854.479957,2014,100
2417,100,4/11/14 16:00,Apr,16,671.5510207,5274.349383,2014,100
2418,100,4/11/14 17:00,Apr,17,505.0084313,3966.326944,2014,100
2419,100,4/11/14 18:00,Apr,18,106.003767,832.5516393,2014,100
2420,100,4/11/14 19:00,Apr,19,11.12608914,87.38409974,2014,100
2421,100,4/11/14 20:00,Apr,20,42.0374877,330.1616563,2014,100
2422,100,4/11/14 21:00,Apr,21,85.6893733,673.0027641,2014,100
2423,100,4/11/14 22:00,Apr,22,238.0629347,1869.741917,2014,100
2424,100,4/11/14 23:00,Apr,23,199.8855984,1569.897819,2014,100
2425,100,4/12/14,Apr,0,130.994758,1028.830423,2014,100
2426,100,4/12/14 1:00,Apr,1,204.305185,1604.609171,2014,100
2427,100,4/12/14 2:00,Apr,2,220.000675,1727.881261,2014,100
2428,100,4/12/14 3:00,Apr,3,98.62584184,774.6055504,2014,100
2429,100,4/12/14 4:00,Apr,4,332.9249527,2614.786464,2014,100
2430,100,4/12/14 5:00,Apr,5,188.4937183,1480.426201,2014,100
2431,100,4/12/14 6:00,Apr,6,62.58577763,491.547548,2014,100
2432,100,4/12/14 7:00,Apr,7,150.3723676,1181.021813,2014,100
2433,100,4/12/14 8:00,Apr,8,30.44333952,239.1014295,2014,100
2434,100,4/12/14 9:00,Apr,9,143.406336,1126.310729,2014,100
2435,100,4/12/14 10:00,Apr,10,56.61583453,444.6597246,2014,100
2436,100,4/12/14 11:00,Apr,11,105.566504,829.1173833,2014,100
2437,100,4/12/14 12:00,Apr,12,424.0513375,3330.491416,2014,100
2438,100,4/12/14 13:00,Apr,13,257.742078,2024.301547,2014,100
2439,100,4/12/14 14:00,Apr,14,0.883563953,6.939495061,2014,100
2440,100,4/12/14 15:00,Apr,15,0.248290301,1.950067462,2014,100
2441,100,4/12/14 16:00,Apr,16,16.46258944,129.2968751,2014,100
2442,100,4/12/14 17:00,Apr,17,158.0882357,1241.6221,2014,100
2443,100,4/12/14 18:00,Apr,18,882.9406022,6934.599274,2014,100
2444,100,4/12/14 19:00,Apr,19,2390.930529,18778.32446,2014,100
2445,100,4/12/14 20:00,Apr,20,99.78881994,783.7395591,2014,100
2446,100,4/12/14 21:00,Apr,21,394.2696917,3096.586917,2014,100
2447,100,4/12/14 22:00,Apr,22,174.6592147,1371.770264,2014,100
2448,100,4/12/14 23:00,Apr,23,69.00219071,541.9419386,2014,100
2449,100,4/13/14,Apr,0,59.64272476,468.4328648,2014,100
2450,100,4/13/14 1:00,Apr,1,120.3255913,945.0349845,2014,100
2451,100,4/13/14 2:00,Apr,2,68.44399565,537.5578848,2014,100
2452,100,4/13/14 3:00,Apr,3,8.570598587,67.31332389,2014,100
2453,100,4/13/14 4:00,Apr,4,33.5499298,263.5005324,2014,100
2454,100,4/13/14 5:00,Apr,5,355.46316,2791.80113,2014,100
2455,100,4/13/14 6:00,Apr,6,327.0046426,2568.288457,2014,100
2456,100,4/13/14 7:00,Apr,7,129.1939132,1014.686621,2014,100
2457,100,4/13/14 8:00,Apr,8,253.881772,1993.982774,2014,100
2458,100,4/13/14 9:00,Apr,9,140.3411454,1102.236779,2014,100
2459,100,4/13/14 10:00,Apr,10,446.3370863,3505.523278,2014,100
2460,100,4/13/14 11:00,Apr,11,722.216867,5672.278009,2014,100
2461,100,4/13/14 12:00,Apr,12,534.7282475,4199.745835,2014,100
2462,100,4/13/14 13:00,Apr,13,378.4467034,2972.313458,2014,100
2463,100,4/13/14 14:00,Apr,14,372.0943311,2922.422043,2014,100
2464,100,4/13/14 15:00,Apr,15,894.7332035,7027.218147,2014,100
2465,100,4/13/14 16:00,Apr,16,964.6136029,7576.057521,2014,100
2466,100,4/13/14 17:00,Apr,17,660.2486076,5185.580438,2014,100
2467,100,4/13/14 18:00,Apr,18,1420.722201,11158.32608,2014,100
2468,100,4/13/14 19:00,Apr,19,341.8829057,2685.142062,2014,100
2469,100,4/13/14 20:00,Apr,20,265.7356707,2087.083077,2014,100
2470,100,4/13/14 21:00,Apr,21,272.1835335,2137.724473,2014,100
2471,100,4/13/14 22:00,Apr,22,539.3561035,4236.092931,2014,100
2472,100,4/13/14 23:00,Apr,23,237.1150019,1862.29687,2014,100
2473,100,4/14/14,Apr,0,99.57725008,782.0778933,2014,100
2474,100,4/14/14 1:00,Apr,1,104.7407253,822.631733,2014,100
2475,100,4/14/14 2:00,Apr,2,41.9006674,329.0870722,2014,100
2476,100,4/14/14 3:00,Apr,3,235.7418893,1851.512469,2014,100
2477,100,4/14/14 4:00,Apr,4,217.2771329,1706.490611,2014,100
2478,100,4/14/14 5:00,Apr,5,60.39969296,474.3780792,2014,100
2479,100,4/14/14 6:00,Apr,6,26.60710429,208.9717085,2014,100
2480,100,4/14/14 7:00,Apr,7,8.878856238,69.73437383,2014,100
2481,100,4/14/14 8:00,Apr,8,4.324311252,33.96306116,2014,100
2482,100,4/14/14 9:00,Apr,9,3.699490275,29.05572867,2014,100
2483,100,4/14/14 10:00,Apr,10,2.545144554,19.98951858,2014,100
2484,100,4/14/14 11:00,Apr,11,15.7772142,123.9139506,2014,100
2485,100,4/14/14 12:00,Apr,12,2.058980941,16.17119849,2014,100
2486,100,4/14/14 13:00,Apr,13,8.471184143,66.53252468,2014,100
2487,100,4/14/14 14:00,Apr,14,8.748213395,68.70830733,2014,100
2488,100,4/14/14 15:00,Apr,15,12.45392417,97.81289171,2014,100
2489,100,4/14/14 16:00,Apr,16,4.082863369,32.06673391,2014,100
2490,100,4/14/14 17:00,Apr,17,0.661633821,5.196459875,2014,100
2491,100,4/14/14 18:00,Apr,18,0.204208803,1.60385219,2014,100
2492,100,4/14/14 19:00,Apr,19,6.722146214,52.79561291,2014,100
2493,100,4/14/14 20:00,Apr,20,37.86890979,297.421722,2014,100
2494,100,4/14/14 21:00,Apr,21,55.02097338,432.1337144,2014,100
2495,100,4/14/14 22:00,Apr,22,36.54208552,287.0008685,2014,100
2496,100,4/14/14 23:00,Apr,23,85.09866204,668.3633288,2014,100
2497,100,4/15/14,Apr,0,62.832479,493.4851361,2014,100
2498,100,4/15/14 1:00,Apr,1,53.08306057,416.9133828,2014,100
2499,100,4/15/14 2:00,Apr,2,47.09643398,369.8945275,2014,100
2500,100,4/15/14 3:00,Apr,3,90.81773504,713.280823,2014,100
2501,100,4/15/14 4:00,Apr,4,74.79908333,587.4706267,2014,100
2502,100,4/15/14 5:00,Apr,5,67.5007506,530.1496555,2014,100
2503,100,4/15/14 6:00,Apr,6,27.01055657,212.1404152,2014,100
2504,100,4/15/14 7:00,Apr,7,13.05464293,102.5309258,2014,100
2505,100,4/15/14 8:00,Apr,8,29.14144665,228.8763868,2014,100
2506,100,4/15/14 9:00,Apr,9,6.83618849,53.69129885,2014,100
2507,100,4/15/14 10:00,Apr,10,1.914529361,15.03667844,2014,100
2508,100,4/15/14 11:00,Apr,11,30.22543787,237.3900339,2014,100
2509,100,4/15/14 12:00,Apr,12,86.97560825,683.1048298,2014,100
2510,100,4/15/14 13:00,Apr,13,205.7352584,1615.840941,2014,100
2511,100,4/15/14 14:00,Apr,14,305.5164537,2399.520616,2014,100
2512,100,4/15/14 15:00,Apr,15,532.831643,4184.849938,2014,100
2513,100,4/15/14 16:00,Apr,16,641.4475507,5037.917282,2014,100
2514,100,4/15/14 17:00,Apr,17,516.9188661,4059.871281,2014,100
2515,100,4/15/14 18:00,Apr,18,299.0756179,2348.93441,2014,100
2516,100,4/15/14 19:00,Apr,19,839.3777809,6592.457675,2014,100
2517,100,4/15/14 20:00,Apr,20,30.45166664,239.1668305,2014,100
2518,100,4/15/14 21:00,Apr,21,8.533467513,67.02169712,2014,100
2519,100,4/15/14 22:00,Apr,22,13.82133373,108.5525013,2014,100
2520,100,4/15/14 23:00,Apr,23,106.8011358,838.8141592,2014,100
2521,100,4/16/14,Apr,0,46.37303653,364.2129773,2014,100
2522,100,4/16/14 1:00,Apr,1,30.5363571,239.8319878,2014,100
2523,100,4/16/14 2:00,Apr,2,567.6278944,4458.139057,2014,100
2524,100,4/16/14 3:00,Apr,3,947.1081568,7438.570069,2014,100
2525,100,4/16/14 4:00,Apr,4,297.7968094,2338.890672,2014,100
2526,100,4/16/14 5:00,Apr,5,305.8481228,2402.125539,2014,100
2527,100,4/16/14 6:00,Apr,6,1086.995425,8537.242101,2014,100
2528,100,4/16/14 7:00,Apr,7,408.0332816,3204.6859,2014,100
2529,100,4/16/14 8:00,Apr,8,28.28204615,222.126671,2014,100
2530,100,4/16/14 9:00,Apr,9,24.59674716,193.1824004,2014,100
2531,100,4/16/14 10:00,Apr,10,57.03920736,447.984887,2014,100
2532,100,4/16/14 11:00,Apr,11,82.06528403,644.5392336,2014,100
2533,100,4/16/14 12:00,Apr,12,108.783289,854.3819541,2014,100
2534,100,4/16/14 13:00,Apr,13,120.6468843,947.5584137,2014,100
2535,100,4/16/14 14:00,Apr,14,104.0898343,817.5196466,2014,100
2536,100,4/16/14 15:00,Apr,15,12.59827997,98.94665952,2014,100
2537,100,4/16/14 16:00,Apr,16,59.3878692,466.431234,2014,100
2538,100,4/16/14 17:00,Apr,17,60.0871705,471.9235335,2014,100
2539,100,4/16/14 18:00,Apr,18,153.9745393,1209.313204,2014,100
2540,100,4/16/14 19:00,Apr,19,135.3979618,1063.413105,2014,100
2541,100,4/16/14 20:00,Apr,20,139.7584465,1097.660272,2014,100
2542,100,4/16/14 21:00,Apr,21,69.05140341,542.3284542,2014,100
2543,100,4/16/14 22:00,Apr,22,83.08030728,652.5112075,2014,100
2544,100,4/16/14 23:00,Apr,23,76.11725118,597.8234928,2014,100
2545,100,4/17/14,Apr,0,62.01795632,487.0878899,2014,100
2546,100,4/17/14 1:00,Apr,1,42.92051244,337.0969164,2014,100
2547,100,4/17/14 2:00,Apr,2,86.69970378,680.9378812,2014,100
2548,100,4/17/14 3:00,Apr,3,135.3889239,1063.342122,2014,100
2549,100,4/17/14 4:00,Apr,4,85.50639705,671.565672,2014,100
2550,100,4/17/14 5:00,Apr,5,46.08093042,361.9187812,2014,100
2551,100,4/17/14 6:00,Apr,6,10.92473078,85.80263494,2014,100
2552,100,4/17/14 7:00,Apr,7,2.730008063,21.44143318,2014,100
2553,100,4/17/14 8:00,Apr,8,0.13516263,1.061564812,2014,100
2554,100,4/17/14 9:00,Apr,9,2.096306038,16.46434912,2014,100
2555,100,4/17/14 10:00,Apr,10,2.589353446,20.33673441,2014,100
2556,100,4/17/14 11:00,Apr,11,7.363316684,57.831354,2014,100
2557,100,4/17/14 12:00,Apr,12,26.43128491,207.5908262,2014,100
2558,100,4/17/14 13:00,Apr,13,31.28528066,245.7140197,2014,100
2559,100,4/17/14 14:00,Apr,14,3.89392865,30.5828441,2014,100
2560,100,4/17/14 15:00,Apr,15,7.731196516,60.72067545,2014,100
2561,100,4/17/14 16:00,Apr,16,0.202546321,1.590795085,2014,100
2562,100,4/17/14 17:00,Apr,17,0.352181508,2.766027099,2014,100
2563,100,4/17/14 18:00,Apr,18,141.0677282,1107.943346,2014,100
2564,100,4/17/14 19:00,Apr,19,176.7929239,1388.528377,2014,100
2565,100,4/17/14 20:00,Apr,20,55.14526242,433.1098782,2014,100
2566,100,4/17/14 21:00,Apr,21,222.1647285,1744.877697,2014,100
2567,100,4/17/14 22:00,Apr,22,291.0448055,2285.860557,2014,100
2568,100,4/17/14 23:00,Apr,23,132.5463904,1041.016916,2014,100
2569,100,4/18/14,Apr,0,49.19082397,386.343828,2014,100
2570,100,4/18/14 1:00,Apr,1,50.8647699,399.4909686,2014,100
2571,100,4/18/14 2:00,Apr,2,52.16248981,409.683237,2014,100
2572,100,4/18/14 3:00,Apr,3,47.66645636,374.3714728,2014,100
2573,100,4/18/14 4:00,Apr,4,39.35268164,309.0752388,2014,100
2574,100,4/18/14 5:00,Apr,5,39.82874645,312.8142431,2014,100
2575,100,4/18/14 6:00,Apr,6,52.7099724,413.9831552,2014,100
2576,100,4/18/14 7:00,Apr,7,18.83505219,147.930154,2014,100
2577,100,4/18/14 8:00,Apr,8,14.21715854,111.661302,2014,100
2578,100,4/18/14 9:00,Apr,9,16.38949328,128.7227792,2014,100
2579,100,4/18/14 10:00,Apr,10,8.8553086,69.54943111,2014,100
2580,100,4/18/14 11:00,Apr,11,0.447515529,3.514778746,2014,100
2581,100,4/18/14 12:00,Apr,12,2.899355379,22.7714839,2014,100
2582,100,4/18/14 13:00,Apr,13,2.439176859,19.15725025,2014,100
2583,100,4/18/14 14:00,Apr,14,1.452769063,11.41002154,2014,100
2584,100,4/18/14 15:00,Apr,15,2.222487938,17.45537945,2014,100
2585,100,4/18/14 16:00,Apr,16,14.19040894,111.4512112,2014,100
2586,100,4/18/14 17:00,Apr,17,112.5699505,884.1223239,2014,100
2587,100,4/18/14 18:00,Apr,18,726.8777772,5708.884712,2014,100
2588,100,4/18/14 19:00,Apr,19,206.7156824,1623.541173,2014,100
2589,100,4/18/14 20:00,Apr,20,115.7171635,908.8404772,2014,100
2590,100,4/18/14 21:00,Apr,21,83.40105126,655.0303249,2014,100
2591,100,4/18/14 22:00,Apr,22,67.5034346,530.1707356,2014,100
2592,100,4/18/14 23:00,Apr,23,3.611577924,28.36526668,2014,100
2593,100,4/19/14,Apr,0,7.020571871,55.13944254,2014,100
2594,100,4/19/14 1:00,Apr,1,9.227798512,72.47496003,2014,100
2595,100,4/19/14 2:00,Apr,2,5.428420787,42.63471716,2014,100
2596,100,4/19/14 3:00,Apr,3,5.962898924,46.83249864,2014,100
2597,100,4/19/14 4:00,Apr,4,2.483943347,19.50884543,2014,100
2598,100,4/19/14 5:00,Apr,5,21.67884309,170.2652355,2014,100
2599,100,4/19/14 6:00,Apr,6,1.458427614,11.45446369,2014,100
2600,100,4/19/14 7:00,Apr,7,68.83397149,540.6207479,2014,100
2601,100,4/19/14 8:00,Apr,8,80.41142198,631.5498314,2014,100
2602,100,4/19/14 9:00,Apr,9,33.8177508,265.6039937,2014,100
2603,100,4/19/14 10:00,Apr,10,57.00912782,447.7486429,2014,100
2604,100,4/19/14 11:00,Apr,11,74.16006267,582.4517702,2014,100
2605,100,4/19/14 12:00,Apr,12,32.58884582,255.9521966,2014,100
2606,100,4/19/14 13:00,Apr,13,29.90849706,234.9007866,2014,100
2607,100,4/19/14 14:00,Apr,14,34.93612329,274.3876707,2014,100
2608,100,4/19/14 15:00,Apr,15,258.8321619,2032.863046,2014,100
2609,100,4/19/14 16:00,Apr,16,263.189574,2067.08608,2014,100
2610,100,4/19/14 17:00,Apr,17,507.387014,3985.008289,2014,100
2611,100,4/19/14 18:00,Apr,18,374.0488697,2937.772953,2014,100
2612,100,4/19/14 19:00,Apr,19,8.154808296,64.04771459,2014,100
2613,100,4/19/14 20:00,Apr,20,92.96614862,730.1544239,2014,100
2614,100,4/19/14 21:00,Apr,21,71.42734714,560.9890726,2014,100
2615,100,4/19/14 22:00,Apr,22,9.034644681,70.9579334,2014,100
2616,100,4/19/14 23:00,Apr,23,2.45177011,19.25615741,2014,100
2617,100,4/20/14,Apr,0,16.3024192,128.038901,2014,100
2618,100,4/20/14 1:00,Apr,1,13.42335553,105.4267878,2014,100
2619,100,4/20/14 2:00,Apr,2,11.73618995,92.17582035,2014,100
2620,100,4/20/14 3:00,Apr,3,10.20579585,80.15613316,2014,100
2621,100,4/20/14 4:00,Apr,4,7.456854012,58.56599446,2014,100
2622,100,4/20/14 5:00,Apr,5,0.205507043,1.614048544,2014,100
2623,100,4/20/14 6:00,Apr,6,0.063403861,0.497972761,2014,100
2624,100,4/20/14 7:00,Apr,7,0.049231803,0.386665675,2014,100
2625,100,4/20/14 8:00,Apr,8,0.391942601,3.078309991,2014,100
2626,100,4/20/14 9:00,Apr,9,2.82132361,22.15862382,2014,100
2627,100,4/20/14 10:00,Apr,10,7.320656997,57.4963056,2014,100
2628,100,4/20/14 11:00,Apr,11,31.56415512,247.9042946,2014,100
